gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,1,1,0,-1.280157004,0,0,0,0,1,0,0,1,0,0,0,0,-0.817597206,-0.989557429,1
0,0,0,1,-0.017184015,1,1,0,0,1,1,1,1,1,1,0,3,0.628259264,0.154404438,0
0,0,0,0,-0.913487426,1,0,1,0,0,0,0,0,0,0,1,1,-1.49399213,-0.92212672,0
1,0,1,1,1.408753229,0,0,0,0,1,1,1,1,1,2,1,0,-0.174440363,0.80316859,0
1,0,1,1,1.164306844,1,1,0.5,1,1,1,1,1,1,2,0,3,1.671934969,2.084396176,0
0,0,0,0,0.716155139,1,1,0.5,1,1,1,1,1,1,1,0,3,1.647006409,1.547487152,0
1,0,1,0,-1.239415939,1,0,0,0,0,0,0,0,0,0,1,3,-0.671349655,-0.971756781,1
1,1,1,0,-0.139407208,0,0,0,1,0,1,0,0,1,0,1,0,-0.658054423,-0.465265469,0
0,1,0,0,-1.198674875,0,0,0,0,0,1,0,0,1,0,1,0,-0.78602103,-0.948971068,1
0,1,0,0,-0.791264234,1,1,0.5,0,1,1,0,1,1,0,1,0,1.399382715,-0.405422645,1
0,1,1,0,1.001342588,1,1,0.5,0,1,0,0,0,1,0,1,0,0.832673455,1.165556264,0
1,0,0,0,-0.05792508,0,0,0,1,1,0,1,0,1,2,1,2,-0.496849736,-0.336690525,0
1,0,1,0,0.512449818,1,1,0.5,1,1,1,1,1,1,1,0,1,1.612106425,1.21271585,0
1,0,1,1,1.164306844,1,1,0,1,1,1,1,1,1,2,0,1,0.774506815,1.430867539,0
0,0,0,0,0.716155139,1,1,1,0,0,0,0,0,0,2,0,2,-1.326139827,-0.480000083,0
1,1,0,0,-0.546817849,1,0,0.5,1,1,0,1,1,1,0,1,1,1.336230363,-0.121781334,0
0,0,0,0,1.082824716,1,0,1,0,0,0,0,0,0,2,0,1,-1.510611169,-0.522196663,1
1,0,1,0,1.571717486,1,1,1,0,0,0,0,0,0,2,1,3,-1.347744579,-0.242790451,0
1,1,0,0,-0.669041042,1,0,0.5,0,0,0,1,1,1,0,1,0,0.985568622,-0.340616815,1
0,0,1,0,1.001342588,1,0,0,1,1,0,1,0,0,2,1,0,-0.167792747,0.514762794,0
0,0,0,0,-1.280157004,0,0,0,0,0,0,0,0,0,0,0,2,-1.329463635,-0.996351233,1
0,1,1,0,-0.506076785,1,1,0.5,0,1,0,1,1,1,0,0,0,1.404368427,-0.04907881,0
0,0,0,0,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,0,1,0.192840419,-0.976146284,1
0,0,1,0,-1.117192747,1,1,0.5,0,1,0,1,0,0,0,1,0,0.684764,-0.830344195,1
1,0,1,0,0.797637267,1,1,0.5,0,1,1,0,1,1,0,1,0,1.337892267,1.474144951,1
0,1,1,0,-0.465335721,1,0,0,1,1,0,0,0,1,0,1,2,0.005045268,-0.416230969,0
0,0,0,0,-0.75052317,0,0,0,0,0,1,1,1,1,0,1,0,-0.325673625,-0.666741457,0
1,0,0,0,-1.117192747,1,0,0,0,1,0,0,0,0,0,0,2,-0.47358308,-0.89931895,0
1,0,0,0,-1.076451683,1,0,0,1,1,0,0,0,0,0,0,1,-0.320687914,-0.864842601,0
1,0,0,0,-0.913487426,1,0,0,0,1,0,0,0,0,0,0,0,-0.451978329,-0.78748588,0
1,0,0,1,-1.280157004,1,1,1,0,0,0,0,0,0,0,0,1,-1.309520787,-0.996086539,0
1,0,0,0,1.449494293,1,1,0,1,0,0,0,0,0,0,0,1,-0.343954569,0.619581482,0
0,0,1,1,-0.587558913,1,0,0.5,0,0,1,0,1,1,0,0,1,1.008835277,-0.222056114,1
1,0,0,0,-0.424594657,1,1,0.5,0,0,0,0,0,0,1,1,3,0.37232605,-0.220445895,0
1,0,0,0,-0.506076785,1,0,0,0,0,0,0,0,0,0,1,0,-0.679659175,-0.598274031,0
0,0,1,0,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,0,0,0.172897571,-0.976410977,1
0,1,0,0,-0.994969555,1,0,0.5,0,1,0,0,0,0,0,1,0,0.32246893,-0.739708675,1
0,0,0,0,-0.913487426,1,0,0,0,0,0,0,0,0,0,1,3,-0.663040135,-0.815212541,1
0,1,0,0,-0.343112528,1,1,0.5,0,0,0,0,0,0,0,1,0,0.375649858,-0.251723862,1
0,0,0,0,0.105039177,1,0,0,1,1,1,0,0,0,1,0,1,-0.119597531,-0.115627207,0
0,0,1,1,-0.383853593,1,0,0.5,0,1,1,1,0,0,1,0,1,0.731297311,-0.151096157,0
1,1,0,0,-1.076451683,1,0,0.5,0,0,0,0,1,1,0,1,0,0.816054415,-0.756803474,0
1,0,0,0,-0.832005298,1,0,1,0,0,0,0,0,0,0,0,1,-1.498977841,-0.910083159,0
0,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,0,1,-1.480696898,-0.998358493,0
1,0,1,1,1.571717486,1,0,0.5,0,0,1,0,0,0,2,0,0,0.373987954,1.391031143,0
0,1,1,0,0.105039177,1,1,0.5,0,0,1,0,1,1,0,1,0,1.196630428,0.509182169,0
0,0,1,1,0.308744498,1,1,0,0,0,1,0,1,1,0,1,0,0.324130834,0.323124587,0
1,0,0,1,-1.280157004,1,0,0.5,1,0,0,0,0,0,0,1,1,0.292554658,-0.974822815,1
0,0,0,0,-0.383853593,1,0,0,0,0,0,0,1,1,1,1,2,0.003383364,-0.341234433,0
1,1,0,0,-1.157933811,1,1,0.5,0,0,0,0,1,1,0,1,0,1.018806701,-0.832549975,1
0,0,0,0,-1.157933811,1,0,0.5,0,0,1,1,0,1,0,1,0,0.850954398,-0.849953583,0
1,0,1,1,1.449494293,0,0,0,0,1,1,1,1,1,2,0,3,-0.149511803,0.805418486,0
0,0,0,1,0.227262369,1,1,0.5,0,1,0,0,0,0,0,1,1,0.566768816,0.378688197,0
0,0,1,1,0.797637267,1,1,1,0,0,0,0,0,0,2,0,1,-1.329463635,-0.465066949,0
0,1,1,0,-0.017184015,1,1,0.5,0,0,0,0,0,0,0,1,0,0.335764162,0.008844985,1
0,0,1,1,-0.139407208,1,0,0,0,0,1,1,1,1,2,0,1,0.357368914,-0.100980824,0
0,1,1,1,0.227262369,1,1,0.5,0,1,0,0,1,1,0,0,0,1.208263756,0.643448026,0
0,0,0,1,0.634673011,1,1,0,1,0,1,0,1,1,1,1,3,0.463730769,0.617243354,0
1,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,1,2,-1.513934977,-0.998799649,0
1,0,0,0,-0.424594657,1,0,0.5,1,0,0,1,0,1,0,1,0,0.806082991,-0.175161222,0
1,0,0,0,0.43096769,1,1,0.5,1,1,1,1,1,1,2,0,3,1.670273065,1.152211292,0
1,1,1,0,-1.117192747,1,0,0.5,0,0,0,0,0,0,0,1,0,0.151292819,-0.856592982,0
0,0,0,0,-1.117192747,1,0,0.5,0,0,0,0,1,0,0,1,0,0.525221217,-0.823969489,1
0,0,1,1,0.756896203,1,1,0.5,1,1,0,1,1,1,1,0,3,1.504082666,1.501298109,0
0,0,0,0,1.571717486,1,0,1,0,0,0,0,0,0,2,1,3,-1.492330226,-0.409481281,0
1,0,1,1,0.227262369,1,0,0,1,1,0,1,1,1,1,0,3,0.515249793,0.342050183,1
0,1,1,0,-0.343112528,1,0,0.5,0,0,1,0,1,1,0,1,0,0.942359118,-0.0230506,1
0,0,1,0,0.105039177,1,1,0.5,0,0,0,1,1,0,0,1,3,0.887516286,0.420443621,0
1,1,0,0,0.879119396,1,1,0,1,1,0,1,1,1,1,0,2,0.586711664,0.911781221,1
1,0,1,1,1.61245855,0,0,0,0,1,1,1,1,1,2,1,0,-0.159483227,0.873797681,0
0,0,0,0,-1.280157004,1,0,0,0,0,0,0,0,0,0,1,0,-0.664702039,-0.987528111,0
1,0,1,1,-0.95422849,1,0,0,1,0,0,0,0,0,1,0,1,-0.538397336,-0.820991685,0
0,0,0,0,1.490235358,0,0,0,1,1,0,1,1,1,2,1,2,-0.157821323,0.835284754,0
1,0,1,0,0.797637267,1,1,0.5,0,1,0,1,1,1,0,1,3,1.25978278,1.259412223,0
1,1,1,0,-0.872746362,1,0,0.5,0,0,0,1,1,0,0,1,0,0.6016688,-0.619052483,0
1,1,0,0,-1.239415939,1,0,0.5,0,0,0,0,0,0,0,1,0,0.184530899,-0.945949149,1
1,1,1,1,-0.180148272,0,0,0,0,0,0,0,1,0,0,1,0,-0.960520949,-0.577760273,0
1,1,0,0,-0.628299977,1,1,0.5,0,0,1,0,0,0,0,1,3,0.59335928,-0.358770388,0
1,0,1,1,0.105039177,1,0,1,0,0,0,0,0,0,2,1,1,-1.49399213,-0.681123146,0
1,0,0,0,-0.994969555,1,0,1,0,0,0,0,0,0,1,1,1,-1.515596881,-0.935846674,0
0,0,0,0,0.553190882,1,1,0.5,0,1,1,0,1,0,1,1,3,1.000525757,0.943919442,0
1,0,0,0,-1.035710619,1,1,0.5,0,0,0,0,0,0,0,1,0,0.300864178,-0.781750851,1
1,0,0,0,-1.239415939,1,1,0.5,0,0,1,0,0,0,0,0,1,0.525221217,-0.938559784,1
0,0,1,1,1.449494293,1,1,0,0,1,1,1,0,1,1,1,2,0.365678434,1.3281664,1
1,0,0,0,0.43096769,1,1,0.5,0,1,1,0,1,1,2,1,0,1.322935131,1.09254493,1
1,0,0,0,1.449494293,1,1,0,1,1,1,1,1,1,2,1,0,0.776168719,1.705134282,0
1,0,0,0,0.145780241,1,0,0.5,0,1,0,0,1,1,0,1,3,0.997201949,0.565716323,0
0,0,1,0,1.245788973,1,1,0.5,0,1,1,0,1,1,0,1,0,1.283049436,1.905661785,1
1,1,0,0,-0.017184015,1,0,0,0,1,0,1,0,0,0,0,2,-0.337306953,-0.199932136,0
1,0,1,0,1.571717486,1,1,0,1,1,1,1,1,1,2,0,3,0.696397328,1.738375394,0
1,0,1,1,1.368012165,1,1,0,1,1,1,0,0,0,0,1,2,0.088140468,0.981726519,0
0,0,0,0,1.245788973,1,0,1,0,0,0,0,0,0,1,0,1,-1.472387378,-0.421370438,0
1,0,0,1,0.349485562,1,0,1,0,0,0,0,0,0,1,1,3,-1.480696898,-0.625691883,0
1,1,0,0,-1.280157004,1,1,0.5,0,0,0,0,0,0,0,1,0,0.242697539,-0.97548455,0
1,0,0,0,-1.239415939,1,0,0.5,0,0,0,0,1,1,0,1,0,0.850954398,-0.933089449,1
1,0,1,0,1.530976422,1,0,1,0,0,0,0,0,0,2,0,2,-1.507287361,-0.432244935,0
1,0,0,0,-0.383853593,0,0,0,0,0,0,0,1,1,0,1,0,-0.659716327,-0.567525452,0
1,1,1,0,1.286530037,1,0,0.5,1,1,1,0,0,1,1,0,2,1.070325725,1.829738821,0
0,0,1,1,0.186521305,1,1,0,1,0,1,1,0,0,2,1,3,-0.066416603,-0.002007455,0
0,0,0,1,-0.628299977,1,0,0,0,0,0,0,0,0,1,0,1,-0.671349655,-0.706688141,0
1,1,0,0,-1.035710619,1,0,0.5,0,0,0,0,1,1,0,1,0,0.809406799,-0.753913901,0
0,0,1,1,-1.157933811,1,1,0.5,0,1,1,0,0,0,0,1,2,0.664821152,-0.843225953,1
1,1,0,0,-0.465335721,0,0,0,1,0,0,0,1,0,0,1,0,-0.761092471,-0.636676669,1
1,0,0,0,-0.913487426,1,0,0.5,0,0,0,0,0,1,0,1,2,0.513587889,-0.634073848,1
1,1,0,0,-0.669041042,1,1,0,1,0,0,0,0,0,0,1,0,-0.355587897,-0.615104136,0
0,0,1,0,1.286530037,1,1,0.5,0,1,0,1,1,1,2,1,0,1.344539883,2.002892588,0
0,1,1,0,-0.220889336,0,0,0,1,0,0,0,0,0,0,0,3,-1.13169706,-0.652117133,1
0,0,1,1,0.390226626,1,1,0.5,1,0,0,0,1,1,1,0,0,1.073649533,0.764721837,0
0,0,0,1,-1.117192747,1,0,1,0,0,0,0,0,0,0,0,1,-1.482358802,-0.970345081,0
1,0,0,0,0.349485562,1,0,0.5,0,1,0,1,1,1,2,1,2,1.130154269,0.739311246,0
0,0,1,0,1.042083652,1,0,0,0,0,1,0,0,0,1,0,3,-0.4818926,0.26259797,0
1,0,0,0,0.593931947,1,0,1,0,0,0,0,0,0,2,1,1,-1.470725474,-0.590090586,0
0,0,0,0,-0.587558913,1,0,0.5,0,0,0,1,0,0,0,1,2,0.369002242,-0.401562529,0
0,0,0,0,-1.117192747,1,0,0.5,0,0,1,0,1,1,0,0,2,1.053706685,-0.79000047,1
0,0,1,0,-0.383853593,1,0,0,1,0,0,0,0,1,0,1,2,-0.161145131,-0.387026436,0
1,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,0,1,-1.517258785,-0.998843765,0
0,0,1,0,1.571717486,1,1,0.5,0,0,1,0,1,1,1,1,3,1.125168557,2.064411805,0
0,0,1,1,1.61245855,1,1,0.5,1,1,1,1,1,1,2,1,3,1.588839769,2.577829267,0
0,0,1,1,0.023557049,1,0,1,0,0,0,0,0,0,1,0,1,-1.46906357,-0.70278391,0
0,0,0,0,-1.239415939,1,1,0.5,0,0,0,0,1,0,0,1,0,0.69307352,-0.927222073,1
0,0,0,1,-0.343112528,0,0,0,1,0,0,1,0,0,2,0,1,-0.965506661,-0.640779421,0
1,0,1,1,0.960601524,1,1,0.5,0,1,1,1,0,1,1,1,3,1.161730444,1.466887934,0
0,0,0,0,0.186521305,1,0,0.5,0,1,0,0,1,1,0,1,3,1.040411453,0.60151614,0
1,0,0,0,0.43096769,1,1,0,0,1,1,1,1,1,1,0,3,0.674792576,0.608332001,0
0,0,0,0,-1.280157004,0,0,0,0,0,0,0,0,0,0,0,1,-1.311182691,-0.996108597,0
1,0,1,0,-0.302371464,1,1,0.5,0,0,1,1,1,1,0,1,2,1.334568459,0.124935211,1
1,0,0,0,1.164306844,1,1,0,1,1,1,1,1,1,2,0,0,0.826025839,1.334673452,0
0,0,0,0,-0.628299977,1,1,0.5,0,0,1,1,0,0,1,0,0,0.729635407,-0.385151522,0
1,0,1,0,0.349485562,1,0,0.5,0,1,1,1,0,0,1,1,2,0.711354463,0.465750352,0
0,0,0,0,-1.280157004,1,0,0,0,1,0,0,0,0,0,0,1,-0.470259272,-0.984947348,1
0,1,1,1,1.61245855,0,0,0,1,1,1,1,1,1,2,1,2,5.96E-05,1.080413138,0
0,0,0,0,-1.280157004,1,1,0.5,0,1,0,0,0,1,0,1,3,0.865911534,-0.967212873,1
0,0,0,0,0.634673011,1,1,0.5,0,1,1,0,1,1,2,1,2,1.43926841,1.228244545,0
0,1,1,0,-0.872746362,1,0,1,0,0,0,0,0,0,0,0,1,-1.490668322,-0.912553633,1
1,1,1,0,0.91986046,1,1,0.5,0,1,1,0,0,0,0,1,0,0.686425904,1.143211708,1
1,0,0,0,0.390226626,0,0,0,1,1,1,1,0,1,1,1,0,-0.333983145,0.028741125,0
0,0,0,0,0.471708754,1,1,0.5,0,0,1,0,0,1,0,1,1,0.850954398,0.785125306,0
0,0,0,1,-1.280157004,1,0,0,0,0,0,0,0,0,0,0,0,-0.691292503,-0.987881036,0
1,0,0,0,-0.220889336,1,1,0.5,0,0,0,0,1,1,0,1,2,1.023792413,0.137618449,0
0,1,1,0,-0.220889336,1,1,0,0,1,1,1,1,1,0,1,2,0.664821152,0.011580153,0
1,1,0,0,-1.239415939,1,0,0,0,0,0,0,0,0,0,1,0,-0.681321079,-0.967896665,0
1,0,0,0,-0.546817849,1,0,1,0,0,0,0,0,0,0,0,1,-1.492330226,-0.845144982,0
1,1,1,0,0.390226626,1,1,0.5,0,0,0,0,1,1,0,1,0,1.005511469,0.732848309,0
1,0,0,0,1.368012165,1,1,0,1,1,1,1,1,1,2,1,3,0.839321071,1.624623295,0
0,1,1,0,0.023557049,1,1,0.5,1,0,1,1,1,1,0,1,2,1.499096954,0.622647517,0
1,0,0,0,0.064298113,1,0,0.5,0,1,0,0,0,0,0,1,3,0.304187986,0.106384598,1
0,1,0,0,0.023557049,0,0,0,0,0,1,1,1,1,0,1,0,-0.338968857,-0.211578657,0
1,0,1,1,-0.383853593,1,0,1,0,0,0,0,0,0,1,0,1,-1.487344514,-0.824168009,0
1,0,0,0,-0.017184015,1,0,1,0,0,0,0,0,0,1,0,2,-1.497315937,-0.731944328,0
1,0,0,0,-0.872746362,1,0,1,0,0,0,0,0,0,1,0,3,-1.487344514,-0.9024291,0
0,0,1,1,1.490235358,1,1,0.5,0,0,1,0,1,1,0,1,3,1.15175902,2.08415354,1
1,0,1,0,1.449494293,1,0,0,1,0,0,1,0,0,1,0,2,-0.295759354,0.690629671,0
0,0,0,0,-0.506076785,1,0,1,0,0,0,0,0,0,2,1,1,-1.498977841,-0.822271038,0
0,0,0,0,1.61245855,1,0,1,0,0,0,0,0,0,2,1,3,-1.495654033,-0.359343891,0
0,0,1,1,1.12356578,1,1,0.5,1,0,1,0,1,0,1,1,2,1.017144797,1.556707314,0
0,1,1,1,-0.017184015,1,0,0.5,0,1,0,0,1,1,0,1,1,0.968949582,0.255054201,0
1,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,1,1,-1.492330226,-0.998512898,1
0,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,1,1,-1.502301649,-0.998645244,1
0,1,0,0,-1.198674875,1,1,0.5,0,1,0,0,0,0,0,1,0,0.550149777,-0.904193725,1
1,0,1,0,0.553190882,1,1,1,0,0,0,0,0,0,1,1,2,-1.341096963,-0.536953334,0
1,0,1,0,-0.139407208,1,1,0.5,0,0,0,0,0,0,0,1,0,0.337426066,-0.0592254,0
0,0,0,0,0.756896203,1,1,0.5,0,1,1,1,0,0,0,1,0,0.749578255,0.965999305,0
1,1,1,0,0.634673011,1,0,0.5,0,0,0,0,0,0,0,1,2,0.194502323,0.556628507,0
1,0,1,1,-0.669041042,1,0,0.5,0,1,0,0,0,0,0,0,2,0.28092133,-0.479779505,0
0,0,1,0,1.530976422,1,1,0.5,0,1,1,1,0,1,2,1,2,1.126830461,2.018553629,0
1,0,1,1,0.308744498,1,1,1,0,0,0,0,0,0,2,1,1,-1.329463635,-0.555239254,0
1,0,1,1,-0.424594657,1,0,0.5,0,1,0,0,0,1,0,0,0,0.614964032,-0.19296187,1
1,1,0,0,-1.280157004,1,0,0.5,0,0,1,0,0,0,0,1,2,0.349059394,-0.97407285,1
1,0,1,1,-1.117192747,1,1,1,0,0,0,0,0,0,0,1,1,-1.346082675,-0.94894901,0
1,0,0,0,-1.035710619,1,0,0.5,0,0,0,0,0,0,0,1,2,0.167911859,-0.779897995,0
0,0,0,1,-0.139407208,1,1,0.5,0,1,1,1,0,1,1,0,3,1.188320908,0.241378362,0
0,0,1,1,0.471708754,1,1,1,0,0,0,0,0,0,1,0,1,-1.299549363,-0.517388062,0
1,0,0,0,-0.913487426,0,0,0,1,1,1,0,0,0,0,0,2,-0.800978166,-0.809080471,0
1,1,1,0,0.91986046,1,1,0,0,0,0,0,0,0,0,0,2,-0.437021193,0.244951727,0
0,1,1,0,0.797637267,1,1,0.5,0,1,1,0,1,1,1,1,2,1.339554171,1.36453972,0
1,0,1,1,-0.913487426,1,1,0.5,0,0,0,0,0,1,0,0,0,0.703044943,-0.628515282,0
0,0,0,0,-0.587558913,1,1,0.5,0,0,0,0,0,0,0,1,2,0.359030818,-0.391857095,0
1,0,1,0,1.449494293,1,1,0,1,0,0,1,0,0,1,0,2,-0.217649866,0.746612379,0
1,0,1,1,1.164306844,1,0,1,0,0,0,0,0,0,0,1,1,-1.508949265,-0.485602765,1
1,0,1,1,1.61245855,0,0,0,1,1,1,1,1,1,2,1,3,0.013354788,1.10339737,0
0,0,0,0,-1.239415939,1,0,0,1,0,1,0,0,0,0,0,0,-0.377192649,-0.954573751,0
0,0,0,0,-0.832005298,1,0,0,0,0,0,0,0,0,0,1,2,-0.644759191,-0.778376007,1
0,0,1,0,0.349485562,1,0,1,0,0,0,0,0,0,2,1,0,-1.497315937,-0.610494055,0
1,0,0,0,-0.2616304,0,0,0,0,0,1,1,1,0,0,1,3,-0.676335367,-0.48505132,0
0,0,1,0,0.145780241,1,0,1,0,0,0,0,0,0,1,0,2,-1.46075405,-0.689637458,0
0,0,1,1,1.61245855,1,1,0.5,1,1,1,1,1,1,2,1,3,1.637034985,2.728506131,0
0,0,1,0,0.105039177,1,1,0.5,0,0,0,1,0,1,0,1,2,0.832673455,0.38729074,0
0,0,0,0,-1.280157004,1,0,0,0,0,1,1,0,0,0,0,1,-0.324011721,-0.983006261,0
1,0,1,1,-0.669041042,1,1,0.5,1,0,1,1,1,1,0,1,0,1.600473097,-0.176793499,0
1,1,0,0,0.675414075,1,1,0.5,1,0,0,0,1,1,0,0,3,1.221558988,1.229545955,0
1,0,1,0,0.879119396,1,1,0.5,1,1,1,1,1,1,1,1,1,1.656977833,1.661481887,0
1,0,0,1,-0.587558913,1,1,0,1,0,0,0,0,1,0,0,0,5.96E-05,-0.492595089,0
1,0,1,0,0.145780241,1,0,0.5,0,0,0,0,0,1,0,0,0,0.518573601,0.288670296,0
1,0,0,0,1.12356578,1,1,0.5,0,1,1,0,1,1,0,1,0,1.366144635,1.814540994,1
1,0,0,0,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,0,1,0.157940435,-0.976609498,1
1,0,1,1,0.797637267,1,1,1,0,0,0,0,0,0,2,1,2,-1.321154115,-0.446913376,0
0,0,1,1,-0.994969555,1,0,0.5,0,0,1,0,1,1,0,1,0,0.995540045,-0.672211793,0
0,0,1,1,1.61245855,1,0,0.5,1,1,0,1,1,1,2,0,2,1.352849403,2.350589763,0
1,0,0,0,1.286530037,1,1,1,0,0,0,0,0,0,1,0,1,-1.332787443,-0.28258273,0
1,1,0,0,-0.424594657,1,0,0,1,0,1,1,0,1,0,1,1,0.164588051,-0.325529276,0
0,0,1,0,1.12356578,0,0,0,0,1,1,1,1,1,0,1,2,-0.152835611,0.573105687,0
1,0,1,1,-0.180148272,1,0,0.5,0,0,0,0,0,1,0,1,0,0.540178353,-0.024793167,1
1,0,1,0,1.164306844,1,1,1,0,0,0,0,0,0,2,0,1,-1.342758867,-0.381776678,0
1,0,0,0,-0.343112528,1,1,0.5,0,1,1,0,1,1,0,1,0,1.307977995,0.093238146,0
0,0,1,1,-0.180148272,1,0,0.5,0,1,1,1,1,0,1,0,2,0.934049598,0.213982569,0
1,0,1,1,-0.098666144,1,0,0,0,1,1,1,1,1,2,0,2,0.531868833,0.03793923,0
0,0,1,0,-1.239415939,1,0,1,0,0,0,0,0,0,0,0,1,-1.489006418,-0.990527972,0
0,0,0,0,-1.280157004,1,1,0.5,0,0,0,0,0,0,0,1,0,0.342411778,-0.974161081,0
0,0,0,1,-1.076451683,1,0,1,0,0,0,0,0,0,0,0,1,-1.500639745,-0.962779254,0
1,0,1,0,-0.343112528,1,0,0,0,1,0,0,1,1,0,1,2,0.154616627,-0.29524391,0
0,0,1,1,-1.157933811,1,1,0.5,0,0,1,0,1,1,0,0,0,1.208263756,-0.837049767,1
0,0,0,0,-1.035710619,1,1,0.5,0,1,0,0,1,1,0,1,0,1.163392348,-0.710283564,1
0,1,1,0,1.61245855,1,1,0.5,1,1,1,1,1,1,2,1,2,1.703511145,2.700580951,0
0,0,0,0,1.530976422,0,0,0,0,0,0,1,0,1,2,1,1,-0.822582918,0.22783487,0
0,1,1,0,1.286530037,1,1,0.5,0,0,1,1,1,1,2,0,0,1.239839932,1.877185159,0
0,0,1,1,1.61245855,1,1,0.5,0,1,0,0,1,0,1,1,0,0.827687743,1.899463542,0
1,0,0,1,0.471708754,1,0,1,0,0,0,0,0,0,2,0,1,-1.492330226,-0.624324299,0
1,0,1,1,-0.791264234,1,0,0,0,0,0,0,0,1,0,0,0,-0.29409745,-0.683328926,1
1,1,0,0,-0.628299977,1,0,1,0,0,0,0,0,0,1,0,1,-1.467401666,-0.861445699,0
0,0,0,0,-1.280157004,1,0,0,0,0,0,0,0,1,0,1,0,-0.325673625,-0.983028319,1
0,0,1,0,-0.95422849,1,0,0,0,0,1,0,1,1,0,1,1,0.174559475,-0.758303404,0
0,0,1,0,-0.343112528,1,0,0,1,0,0,1,0,0,0,0,1,-0.372206937,-0.427017236,0
1,0,1,1,-1.280157004,1,0,0.5,0,1,0,0,0,0,0,1,0,0.329116546,-0.974337544,1
0,0,0,0,-0.343112528,1,1,0.5,0,1,0,0,0,0,0,1,0,0.513587889,-0.186079835,1
0,1,1,1,0.105039177,1,0,0,0,1,0,1,1,1,0,1,0,0.373987954,0.204652118,0
1,0,1,1,-1.035710619,1,0,0,1,1,1,1,1,0,0,1,0,0.362354626,-0.76286937,0
0,0,0,0,-1.117192747,1,0,0.5,0,0,0,1,1,1,0,1,0,1.040411453,-0.807271731,1
1,0,0,1,-0.709782106,1,0,0.5,0,0,0,0,0,0,0,0,2,0.139659491,-0.568429822,1
0,0,1,1,-0.872746362,1,0,1,0,0,0,0,0,0,2,0,1,-1.500639745,-0.907700916,0
1,0,1,0,0.634673011,0,0,0,1,0,1,0,0,1,0,1,2,-0.648082999,-0.061012082,1
1,1,0,0,-0.506076785,1,0,0.5,0,0,0,0,0,1,0,1,0,0.553473585,-0.269855377,0
1,0,1,0,1.61245855,1,1,0.5,0,1,1,1,1,1,1,1,2,1.452563642,2.523633241,0
1,0,1,1,-0.994969555,1,0,0.5,0,1,0,0,1,0,0,1,0,0.623273552,-0.707283702,1
0,0,1,1,1.61245855,1,1,0.5,0,0,0,0,0,1,2,1,3,0.654849728,1.697369935,0
1,0,0,0,-0.709782106,1,1,0.5,0,1,0,0,1,1,0,1,0,1.175025676,-0.383056031,0
0,0,0,0,1.61245855,1,1,0,0,1,1,1,1,1,2,1,2,0.791125855,1.728736133,0
0,0,0,1,-1.280157004,1,1,0.5,0,0,0,0,0,0,0,1,0,0.317483218,-0.974491948,1
0,0,1,1,1.245788973,1,1,0.5,0,1,1,0,1,1,2,1,2,1.329582747,1.903125137,0
1,0,0,0,-1.239415939,1,0,0,0,1,0,0,1,0,0,1,0,-0.192721306,-0.956933936,0
1,0,1,0,-1.239415939,1,0,0.5,1,0,0,0,0,0,0,1,0,0.319145122,-0.945794744,1
0,1,1,0,1.164306844,1,1,0,0,1,0,0,0,1,1,0,2,-0.024869004,0.714363869,0
0,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,0,1,-1.475711186,-0.99829232,0
0,0,0,0,-0.424594657,0,0,0,0,1,1,0,0,1,1,1,2,-0.699602023,-0.608663257,1
0,0,1,0,-0.180148272,1,0,0,1,1,0,1,0,0,0,0,1,-0.129568955,-0.219541525,0
1,0,1,0,1.530976422,1,0,1,0,0,0,0,0,0,2,0,2,-1.495654033,-0.390710089,0
1,1,0,0,-1.117192747,0,0,0,0,1,0,0,0,0,0,0,0,-1.208144643,-0.949478398,1
1,0,0,0,-0.832005298,1,1,0.5,1,1,1,0,0,1,0,1,2,1.16006854,-0.460942139,1
0,0,0,0,0.064298113,1,1,0.5,1,1,1,1,1,1,1,0,3,1.710158761,0.712797764,0
1,1,1,0,1.571717486,1,1,0.5,1,0,0,0,0,0,2,1,3,0.528545025,1.496710086,0
1,0,1,1,1.530976422,1,1,0,1,0,0,0,0,1,1,0,2,0.013354788,0.996946405,0
1,0,1,1,0.797637267,1,0,0.5,1,0,1,1,0,0,0,1,2,0.639892592,0.901502284,0
0,0,0,1,1.490235358,1,1,0,1,1,1,1,1,0,2,1,3,0.486997425,1.420191561,0
1,1,0,0,-0.506076785,1,1,0.5,0,1,1,0,0,1,0,1,0,0.973935294,-0.220975282,1
0,0,0,1,-0.872746362,1,1,0.5,0,0,1,0,0,0,0,1,1,0.438802209,-0.631515143,0
